id,userId,organizationId,operatingUnitId,action,entityType,entityId,details,ipAddress,userAgent,createdAt
451424,1080332,,,platform_admin_created,platform_admin,1862961,"{""newUserId"":1862961,""name"":""Email Auth Admin"",""email"":""no-openid-1770489143312@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:23
451425,1080332,,,platform_admin_created,platform_admin,1862962,"{""newUserId"":1862962,""name"":""M365 Auth Admin"",""email"":""m365-1770489143473@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:23
451426,1080332,,,platform_admin_created,platform_admin,1862963,"{""newUserId"":1862963,""name"":""Google Auth Admin"",""email"":""google-1770489143638@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:23
451427,1080332,,,platform_admin_created,platform_admin,1862964,"{""newUserId"":1862964,""name"":""First Admin"",""email"":""duplicate-1770489143795@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:23
451428,1080332,,,platform_admin_created,platform_admin,1862965,"{""newUserId"":1862965,""name"":""Audit Test Admin"",""email"":""audit-create-1770489143957@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:23
451429,1080332,,,platform_admin_created,platform_admin,1862966,"{""newUserId"":1862966,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489144119@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:24
451430,1080332,,,platform_role_change,platform_admin,1862966,"{""targetUserId"":1862966,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489144119@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:32:24
451431,1080332,,,platform_admin_created,platform_admin,1862967,"{""newUserId"":1862967,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489144319@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:24
451432,1080332,,,platform_admin_deleted,platform_admin,1862967,"{""deletedUserId"":1862967,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489144319@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:32:24
451433,1080332,,,platform_admin_created,platform_admin,1862968,"{""newUserId"":1862968,""name"":""Test Role Persistence User"",""email"":""role-test-1770489158322@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451434,1080332,,,platform_role_change,platform_admin,1862968,"{""targetUserId"":1862968,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489158322@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451435,1080332,,,platform_admin_created,platform_admin,1862969,"{""newUserId"":1862969,""name"":""Email Auth Admin"",""email"":""no-openid-1770489158479@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451436,1080332,,,platform_admin_created,platform_admin,1862970,"{""newUserId"":1862970,""name"":""M365 Auth Admin"",""email"":""m365-1770489158635@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451437,1080332,,,platform_admin_created,platform_admin,1862971,"{""newUserId"":1862971,""name"":""Google Auth Admin"",""email"":""google-1770489158789@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451438,1080332,,,platform_admin_created,platform_admin,1862972,"{""newUserId"":1862972,""name"":""First Admin"",""email"":""duplicate-1770489158943@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:38
451439,1080332,,,platform_admin_created,platform_admin,1862973,"{""newUserId"":1862973,""name"":""Audit Test Admin"",""email"":""audit-create-1770489159102@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:39
451440,1080332,,,platform_admin_created,platform_admin,1862974,"{""newUserId"":1862974,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489159265@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:39
451441,1080332,,,platform_role_change,platform_admin,1862974,"{""targetUserId"":1862974,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489159265@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:32:39
451442,1080332,,,platform_admin_created,platform_admin,1862975,"{""newUserId"":1862975,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489159481@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:39
451443,1080332,,,platform_admin_deleted,platform_admin,1862975,"{""deletedUserId"":1862975,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489159481@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:32:39
451444,1080332,,,platform_admin_created,platform_admin,1862976,"{""newUserId"":1862976,""name"":""Test Role Persistence User"",""email"":""role-test-1770489169629@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:49
451445,1080332,,,platform_role_change,platform_admin,1862976,"{""targetUserId"":1862976,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489169629@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:32:49
451446,1080332,,,platform_admin_created,platform_admin,1862977,"{""newUserId"":1862977,""name"":""Email Auth Admin"",""email"":""no-openid-1770489169775@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:49
451447,1080332,,,platform_admin_created,platform_admin,1862978,"{""newUserId"":1862978,""name"":""M365 Auth Admin"",""email"":""m365-1770489169944@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:49
451448,1080332,,,platform_admin_created,platform_admin,1862979,"{""newUserId"":1862979,""name"":""Google Auth Admin"",""email"":""google-1770489170100@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451449,1080332,,,platform_admin_created,platform_admin,1862980,"{""newUserId"":1862980,""name"":""First Admin"",""email"":""duplicate-1770489170256@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451450,1080332,,,platform_admin_created,platform_admin,1862981,"{""newUserId"":1862981,""name"":""Audit Test Admin"",""email"":""audit-create-1770489170410@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451451,1080332,,,platform_admin_created,platform_admin,1862982,"{""newUserId"":1862982,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489170577@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451452,1080332,,,platform_role_change,platform_admin,1862982,"{""targetUserId"":1862982,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489170577@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451453,1080332,,,platform_admin_created,platform_admin,1862983,"{""newUserId"":1862983,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489170796@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451454,1080332,,,platform_admin_deleted,platform_admin,1862983,"{""deletedUserId"":1862983,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489170796@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:32:50
451455,1080332,,,platform_admin_created,platform_admin,1862988,"{""newUserId"":1862988,""name"":""Test Role Persistence User"",""email"":""role-test-1770489207150@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451456,1080332,,,platform_role_change,platform_admin,1862988,"{""targetUserId"":1862988,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489207150@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451457,1080332,,,platform_role_change,platform_admin,1862988,"{""targetUserId"":1862988,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489207150@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451458,1080332,,,platform_admin_created,platform_admin,1862989,"{""newUserId"":1862989,""name"":""Email Auth Admin"",""email"":""no-openid-1770489207409@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451459,1080332,,,platform_admin_created,platform_admin,1862990,"{""newUserId"":1862990,""name"":""M365 Auth Admin"",""email"":""m365-1770489207551@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451460,1080332,,,platform_admin_created,platform_admin,1862991,"{""newUserId"":1862991,""name"":""Google Auth Admin"",""email"":""google-1770489207703@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451461,1080332,,,platform_admin_created,platform_admin,1862992,"{""newUserId"":1862992,""name"":""First Admin"",""email"":""duplicate-1770489207850@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:27
451462,1080332,,,platform_admin_created,platform_admin,1862993,"{""newUserId"":1862993,""name"":""Audit Test Admin"",""email"":""audit-create-1770489208005@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:28
451463,1080332,,,platform_admin_created,platform_admin,1862994,"{""newUserId"":1862994,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489208154@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:28
451464,1080332,,,platform_role_change,platform_admin,1862994,"{""targetUserId"":1862994,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489208154@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:28
451465,1080332,,,platform_admin_created,platform_admin,1862995,"{""newUserId"":1862995,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489208339@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:28
451466,1080332,,,platform_admin_deleted,platform_admin,1862995,"{""deletedUserId"":1862995,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489208339@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:33:28
451467,1080332,,,platform_admin_created,platform_admin,1862996,"{""newUserId"":1862996,""name"":""Test Role Persistence User"",""email"":""role-test-1770489221141@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451468,1080332,,,platform_role_change,platform_admin,1862996,"{""targetUserId"":1862996,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489221141@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451469,1080332,,,platform_role_change,platform_admin,1862996,"{""targetUserId"":1862996,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489221141@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451470,1080332,,,platform_admin_created,platform_admin,1862997,"{""newUserId"":1862997,""name"":""Email Auth Admin"",""email"":""no-openid-1770489221401@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451471,1080332,,,platform_admin_created,platform_admin,1862998,"{""newUserId"":1862998,""name"":""M365 Auth Admin"",""email"":""m365-1770489221548@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451472,1080332,,,platform_admin_created,platform_admin,1862999,"{""newUserId"":1862999,""name"":""Google Auth Admin"",""email"":""google-1770489221690@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451473,1080332,,,platform_admin_created,platform_admin,1863000,"{""newUserId"":1863000,""name"":""First Admin"",""email"":""duplicate-1770489221842@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:41
451474,1080332,,,platform_admin_created,platform_admin,1863001,"{""newUserId"":1863001,""name"":""Audit Test Admin"",""email"":""audit-create-1770489221990@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:42
451475,1080332,,,platform_admin_created,platform_admin,1863002,"{""newUserId"":1863002,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489222147@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:42
451476,1080332,,,platform_role_change,platform_admin,1863002,"{""targetUserId"":1863002,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489222147@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:33:42
451477,1080332,,,platform_admin_created,platform_admin,1863003,"{""newUserId"":1863003,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489222336@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:33:42
451478,1080332,,,platform_admin_deleted,platform_admin,1863003,"{""deletedUserId"":1863003,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489222336@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:33:42
451479,1080332,,,platform_admin_created,platform_admin,1863008,"{""newUserId"":1863008,""name"":""Test Role Persistence User"",""email"":""role-test-1770489245660@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:05
451480,1080332,,,platform_role_change,platform_admin,1863008,"{""targetUserId"":1863008,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489245660@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:05
451481,1080332,,,platform_role_change,platform_admin,1863008,"{""targetUserId"":1863008,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489245660@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:05
451482,1080332,,,platform_admin_created,platform_admin,1863009,"{""newUserId"":1863009,""name"":""Email Auth Admin"",""email"":""no-openid-1770489245949@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:05
451483,1080332,,,platform_admin_created,platform_admin,1863010,"{""newUserId"":1863010,""name"":""M365 Auth Admin"",""email"":""m365-1770489246093@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451484,1080332,,,platform_admin_created,platform_admin,1863011,"{""newUserId"":1863011,""name"":""Google Auth Admin"",""email"":""google-1770489246239@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451485,1080332,,,platform_admin_created,platform_admin,1863012,"{""newUserId"":1863012,""name"":""First Admin"",""email"":""duplicate-1770489246387@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451486,1080332,,,platform_admin_created,platform_admin,1863013,"{""newUserId"":1863013,""name"":""Audit Test Admin"",""email"":""audit-create-1770489246541@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451487,1080332,,,platform_admin_created,platform_admin,1863014,"{""newUserId"":1863014,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489246694@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451488,1080332,,,platform_role_change,platform_admin,1863014,"{""targetUserId"":1863014,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489246694@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451489,1080332,,,platform_admin_created,platform_admin,1863015,"{""newUserId"":1863015,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489246890@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451490,1080332,,,platform_admin_deleted,platform_admin,1863015,"{""deletedUserId"":1863015,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489246890@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:34:06
451491,1080332,,,platform_admin_created,platform_admin,1863018,"{""newUserId"":1863018,""name"":""Test Role Persistence User"",""email"":""role-test-1770489257952@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:17
451492,1080332,,,platform_role_change,platform_admin,1863018,"{""targetUserId"":1863018,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489257952@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451493,1080332,,,platform_role_change,platform_admin,1863018,"{""targetUserId"":1863018,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489257952@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451494,1080332,,,platform_admin_created,platform_admin,1863019,"{""newUserId"":1863019,""name"":""Email Auth Admin"",""email"":""no-openid-1770489258249@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451495,1080332,,,platform_admin_created,platform_admin,1863020,"{""newUserId"":1863020,""name"":""M365 Auth Admin"",""email"":""m365-1770489258397@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451496,1080332,,,platform_admin_created,platform_admin,1863021,"{""newUserId"":1863021,""name"":""Google Auth Admin"",""email"":""google-1770489258540@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451497,1080332,,,platform_admin_created,platform_admin,1863022,"{""newUserId"":1863022,""name"":""First Admin"",""email"":""duplicate-1770489258684@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451498,1080332,,,platform_admin_created,platform_admin,1863023,"{""newUserId"":1863023,""name"":""Audit Test Admin"",""email"":""audit-create-1770489258830@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:18
451499,1080332,,,platform_admin_created,platform_admin,1863024,"{""newUserId"":1863024,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489258985@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:19
451500,1080332,,,platform_role_change,platform_admin,1863024,"{""targetUserId"":1863024,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489258985@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:19
451501,1080332,,,platform_admin_created,platform_admin,1863025,"{""newUserId"":1863025,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489259171@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:19
451502,1080332,,,platform_admin_deleted,platform_admin,1863025,"{""deletedUserId"":1863025,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489259171@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:34:19
451503,1080332,,,platform_admin_created,platform_admin,1863032,"{""newUserId"":1863032,""name"":""Test Role Persistence User"",""email"":""role-test-1770489282633@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:42
451504,1080332,,,platform_role_change,platform_admin,1863032,"{""targetUserId"":1863032,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489282633@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:42
451505,1080332,,,platform_role_change,platform_admin,1863032,"{""targetUserId"":1863032,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489282633@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:42
451506,1080332,,,platform_admin_created,platform_admin,1863033,"{""newUserId"":1863033,""name"":""Email Auth Admin"",""email"":""no-openid-1770489282920@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:42
451507,1080332,,,platform_admin_created,platform_admin,1863034,"{""newUserId"":1863034,""name"":""M365 Auth Admin"",""email"":""m365-1770489283071@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451508,1080332,,,platform_admin_created,platform_admin,1863035,"{""newUserId"":1863035,""name"":""Google Auth Admin"",""email"":""google-1770489283221@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451509,1080332,,,platform_admin_created,platform_admin,1863036,"{""newUserId"":1863036,""name"":""First Admin"",""email"":""duplicate-1770489283373@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451510,1080332,,,platform_admin_created,platform_admin,1863037,"{""newUserId"":1863037,""name"":""Audit Test Admin"",""email"":""audit-create-1770489283528@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451511,1080332,,,platform_admin_created,platform_admin,1863038,"{""newUserId"":1863038,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489283674@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451512,1080332,,,platform_role_change,platform_admin,1863038,"{""targetUserId"":1863038,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489283674@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451513,1080332,,,platform_admin_created,platform_admin,1863039,"{""newUserId"":1863039,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489283860@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451514,1080332,,,platform_admin_deleted,platform_admin,1863039,"{""deletedUserId"":1863039,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489283860@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:34:43
451515,1080332,,,platform_admin_created,platform_admin,1863044,"{""newUserId"":1863044,""name"":""Test Role Persistence User"",""email"":""role-test-1770489293500@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:53
451516,1080332,,,platform_role_change,platform_admin,1863044,"{""targetUserId"":1863044,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489293500@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:53
451517,1080332,,,platform_role_change,platform_admin,1863044,"{""targetUserId"":1863044,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489293500@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:53
451518,1080332,,,platform_admin_created,platform_admin,1863045,"{""newUserId"":1863045,""name"":""Email Auth Admin"",""email"":""no-openid-1770489293782@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:53
451519,1080332,,,platform_admin_created,platform_admin,1863046,"{""newUserId"":1863046,""name"":""M365 Auth Admin"",""email"":""m365-1770489293937@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:53
451520,1080332,,,platform_admin_created,platform_admin,1863047,"{""newUserId"":1863047,""name"":""Google Auth Admin"",""email"":""google-1770489294091@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451521,1080332,,,platform_admin_created,platform_admin,1863048,"{""newUserId"":1863048,""name"":""First Admin"",""email"":""duplicate-1770489294235@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451522,1080332,,,platform_admin_created,platform_admin,1863049,"{""newUserId"":1863049,""name"":""Audit Test Admin"",""email"":""audit-create-1770489294381@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451523,1080332,,,platform_admin_created,platform_admin,1863050,"{""newUserId"":1863050,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489294532@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451524,1080332,,,platform_role_change,platform_admin,1863050,"{""targetUserId"":1863050,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489294532@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
